"id","time.d","pres","xCH4","pres.resid"
"1 Blank50",0,0,NA,0
"1 Blank50",0.627083333296469,36.8,0.501489572989077,0
"1 Blank50",1.60277777779993,28.6,0.583225472430753,0
"1 Blank50",1.99722222219862,13.4,0.579929988331389,0
"1 Blank50",2.71527777779556,14.2,0.611529766390354,0
"1 Blank50",3.6180555555984,16.8,0.623134328358209,0
"1 Blank50",4.71388888889487,14.5,0.640012397334573,0
"1 Blank50",5.61666666669771,14.2,0.646767617938264,0
"1 Blank50",7.64999999999418,19.2,0.657439446366782,0
"1 Blank50",9.625,17.3,0.660234680573664,0
"1 Blank50",12.6458333332994,20.4,0.665596046942557,0
"1 Blank50",15.6618055555955,16,0.672107877927608,0
"1 Blank50",19.6458333332994,21.8,0.673758865248227,0
"1 Blank50",24.0291666666963,19.6,0.671285779191277,0
"1 Blank50",29.6076388888978,19.4,0.670953436807095,0
"1 Blank50",40.65625,30.6,0.67928928373126,0
"1 Blank50",61.9652777777956,39.8,0.685435188234003,0
"1 Blank50",83.6624999999986,31.6,0.673524804177546,0
"2 Blank50",0,0,NA,0
"2 Blank50",0.627083333296469,36.8,0.490126582278481,0
"2 Blank50",1.60277777779993,27.8,0.585792635152781,0
"2 Blank50",1.99722222219862,14.3,0.589115646258503,0
"2 Blank50",2.71527777779556,14.3,0.612138728323699,0
"2 Blank50",3.6180555555984,16.4,0.631543958783447,0
"2 Blank50",4.71388888889487,15.6,0.640766116474618,0
"2 Blank50",5.61666666669771,13.8,0.647084358269426,0
"2 Blank50",7.64999999999418,19.8,0.658663028649386,0
"2 Blank50",9.625,17.1,0.661195928753181,0
"2 Blank50",12.6458333332994,18.6,0.664320723890914,0
"2 Blank50",15.6618055555955,16.2,0.672436590936411,0
"2 Blank50",19.6458333332994,21.6,0.674039030159669,0
"2 Blank50",24.0291666666963,17.6,0.66934661986185,0
"2 Blank50",29.6076388888978,17.8,0.668809926677947,0
"2 Blank50",40.65625,29.4,0.6770488182019,0
"2 Blank50",61.9652777777956,38.9,0.683946852537573,0
"2 Blank50",83.6624999999986,32,0.673046420640795,0
"3 Blank50",0,0,NA,0
"3 Blank50",0.627083333296469,36.8,0.489795918367347,0
"3 Blank50",1.60277777779993,29.4,0.586829392321383,0
"3 Blank50",1.99722222219862,14.4,0.588633288227334,0
"3 Blank50",2.71527777779556,14.7,0.612532443455691,0
"3 Blank50",3.6180555555984,17.8,0.629040533606978,0
"3 Blank50",4.71388888889487,15.6,0.641967717140661,0
"3 Blank50",5.61666666669771,13.8,0.647084358269426,0
"3 Blank50",7.64999999999418,19.8,0.659183387119405,0
"3 Blank50",9.625,17.1,0.662164006003547,0
"3 Blank50",12.6458333332994,20.4,0.667084639498433,0
"3 Blank50",15.6618055555955,16.4,0.672125092341788,0
"3 Blank50",19.6458333332994,21.1,0.67415181840371,0
"3 Blank50",24.0291666666963,18.6,0.671367962389634,0
"3 Blank50",29.6076388888978,18.7,0.670099592575826,0
"3 Blank50",40.65625,29.2,0.677750773309766,0
"3 Blank50",61.9652777777956,38.8,0.67983367983368,0
"3 Blank50",83.6624999999986,37.4,0.674845316833796,0
"7 WWS75",0,0,NA,0
"7 WWS75",0.627083333296469,47.8,0.57202743902439,0
"7 WWS75",1.60277777779993,68.4,0.649292495074333,0
"7 WWS75",1.99722222219862,28.4,0.653350110097515,0
"7 WWS75",2.71527777779556,40.4,0.681704260651629,0
"7 WWS75",3.6180555555984,32.8,0.691141756739968,0
"7 WWS75",4.71388888889487,18.8,0.683735984279274,0
"7 WWS75",5.61666666669771,12.4,0.680394631180452,0
"7 WWS75",7.64999999999418,17.8,0.676244109872428,0
"7 WWS75",9.625,13.8,0.673864147548358,0
"7 WWS75",12.6458333332994,15.2,0.670552964690206,0
"7 WWS75",15.6618055555955,11,0.69539590747331,0
"7 WWS75",19.6458333332994,14,0.672802320392682,0
"7 WWS75",24.0291666666963,11.6,0.670032930845225,0
"7 WWS75",29.6076388888978,10.6,0.669413315754779,0
"7 WWS75",40.65625,15.4,0.669599217986315,0
"7 WWS75",61.9652777777956,16.6,0.6699092797027,0
"7 WWS75",83.6624999999986,13.8,0.667016586185177,0
"8 WWS75",0,0,NA,0
"8 WWS75",0.627083333296469,49,0.574212893553223,0
"8 WWS75",1.60277777779993,66.2,0.650805138411435,0
"8 WWS75",1.99722222219862,28.2,0.655690440060698,0
"8 WWS75",2.71527777779556,40,0.684379172229639,0
"8 WWS75",3.6180555555984,31.2,0.691298006806028,0
"8 WWS75",4.71388888889487,18.2,0.684407971864009,0
"8 WWS75",5.61666666669771,12,0.67937869479541,0
"8 WWS75",7.64999999999418,16.8,0.677079757409315,0
"8 WWS75",9.625,12.4,0.671760872008091,0
"8 WWS75",12.6458333332994,13.6,0.670212765957447,0
"8 WWS75",15.6618055555955,9.6,0.672643778701072,0
"8 WWS75",19.6458333332994,13.6,0.671282558522915,0
"8 WWS75",24.0291666666963,10.4,0.668484915952354,0
"8 WWS75",29.6076388888978,10,0.666593188581506,0
"8 WWS75",40.65625,15,0.667387543252595,0
"8 WWS75",61.9652777777956,17.2,0.668250026989096,0
"8 WWS75",83.6624999999986,14,0.663902649149257,0
"9 WWS75",0,0,NA,0
"9 WWS75",0.627083333296469,47.4,0.565442936951317,0
"9 WWS75",1.60277777779993,66.6,0.647938708500547,0
"9 WWS75",1.99722222219862,28.4,0.653414264036419,0
"9 WWS75",2.71527777779556,41.4,0.683046050939027,0
"9 WWS75",3.6180555555984,33.5,0.691447041272999,0
"9 WWS75",4.71388888889487,18.8,0.684128506353393,0
"9 WWS75",5.61666666669771,12.6,0.679287833827893,0
"9 WWS75",7.64999999999418,17.6,0.676750315114014,0
"9 WWS75",9.625,12.4,0.671473427142691,0
"9 WWS75",12.6458333332994,13.4,0.668813448313503,0
"9 WWS75",15.6618055555955,10,0.671989354624085,0
"9 WWS75",19.6458333332994,13,0.665186197471814,0
"9 WWS75",24.0291666666963,9.8,0.666484238178634,0
"9 WWS75",29.6076388888978,9.9,0.664802594788055,0
"9 WWS75",40.65625,14.8,0.66597487711633,0
"9 WWS75",61.9652777777956,17.4,0.666521644550794,0
"9 WWS75",83.6624999999986,13.4,0.662455839845841,0
"10 WWS60",0,0,NA,0
"10 WWS60",0.627083333296469,68.5,0.60475279978148,0
"10 WWS60",1.60277777779993,105.4,0.665757749712973,0
"10 WWS60",1.99722222219862,44.7,0.659380223736659,0
"10 WWS60",2.71527777779556,67.4,0.68864550737595,0
"10 WWS60",3.6180555555984,52,0.693795155121122,0
"10 WWS60",4.71388888889487,29.6,0.682190599396291,0
"10 WWS60",5.61666666669771,19.6,0.672930743243243,0
"10 WWS60",7.64999999999418,27.6,0.670369982182161,0
"10 WWS60",9.625,20.4,0.663435480508651,0
"10 WWS60",12.6458333332994,22.5,0.662436284198481,0
"10 WWS60",15.6618055555955,17.6,0.666142227816237,0
"10 WWS60",19.6458333332994,20.8,0.664044711239909,0
"10 WWS60",24.0291666666963,17,0.659781163718172,0
"10 WWS60",29.6076388888978,17,0.657534246575342,0
"10 WWS60",40.65625,24.1,0.662717626455136,0
"10 WWS60",61.9652777777956,28,0.664024704065878,0
"10 WWS60",83.6624999999986,20.8,0.657250279443146,0
"11 WWS60",0,0,NA,0
"11 WWS60",0.627083333296469,68.6,0.608767576509512,0
"11 WWS60",1.60277777779993,106.5,0.666666666666667,0
"11 WWS60",1.99722222219862,44.6,0.660766961651918,0
"11 WWS60",2.71527777779556,68.2,0.689917936694021,0
"11 WWS60",3.6180555555984,54,0.694871519191485,0
"11 WWS60",4.71388888889487,29.8,0.685082872928177,0
"11 WWS60",5.61666666669771,19.8,0.496787499008487,0
"11 WWS60",7.64999999999418,28.2,0.670416316232128,0
"11 WWS60",9.625,21,0.663426739737359,0
"11 WWS60",12.6458333332994,22.4,0.660623344876757,0
"11 WWS60",15.6618055555955,18.2,0.662472092551248,0
"11 WWS60",19.6458333332994,19.8,0.661239495798319,0
"11 WWS60",24.0291666666963,16.6,0.656931216931217,0
"11 WWS60",29.6076388888978,15.8,0.65453618756371,0
"11 WWS60",40.65625,24.4,0.660911674913149,0
"11 WWS60",61.9652777777956,29.4,0.668298781123034,0
"11 WWS60",83.6624999999986,22.7,0.656813266041817,0
"12 WWS60",0,0,NA,0
"12 WWS60",0.627083333296469,69,0.609022556390977,0
"12 WWS60",1.60277777779993,105.2,0.667268079987972,0
"12 WWS60",1.99722222219862,44.6,0.660105493374502,0
"12 WWS60",2.71527777779556,66.2,0.690082179443882,0
"12 WWS60",3.6180555555984,52,0.694702702702703,0
"12 WWS60",4.71388888889487,29.6,0.682407204041291,0
"12 WWS60",5.61666666669771,19.5,0.671752397558849,0
"12 WWS60",7.64999999999418,26.8,0.670020336080488,0
"12 WWS60",9.625,20.4,0.662408951757627,0
"12 WWS60",12.6458333332994,21.8,0.6644039905379,0
"12 WWS60",15.6618055555955,18.2,0.661142380654576,0
"12 WWS60",19.6458333332994,18.8,0.65202164915632,0
"12 WWS60",24.0291666666963,16.1,0.655335718796043,0
"12 WWS60",29.6076388888978,15.4,0.653556485355649,0
"12 WWS60",40.65625,23.3,0.65952133194589,0
"12 WWS60",61.9652777777956,28.2,0.663386846193682,0
"12 WWS60",83.6624999999986,22.8,0.658335904556207,0
"13 WWS50",0,0,NA,0
"13 WWS50",0.627083333296469,99,0.648607150690941,0
"13 WWS50",1.60277777779993,159.6,0.687382533517103,0
"13 WWS50",1.99722222219862,68.8,0.659241759478007,0
"13 WWS50",2.71527777779556,103.8,0.694809255784866,0
"13 WWS50",3.6180555555984,84.9,0.699203187250996,0
"13 WWS50",4.71388888889487,46.5,0.677406030565882,0
"13 WWS50",5.61666666669771,30,0.662927078021418,0
"13 WWS50",7.64999999999418,42,0.662882973380211,0
"13 WWS50",9.625,32.8,0.654047937454994,0
"13 WWS50",12.6458333332994,35.4,0.65325138778747,0
"13 WWS50",15.6618055555955,28.4,0.652217946121126,0
"13 WWS50",19.6458333332994,29.7,0.651854871585813,0
"13 WWS50",24.0291666666963,26,0.646332755278996,0
"13 WWS50",29.6076388888978,25.8,0.646297993685711,0
"13 WWS50",40.65625,36.2,0.657578840284842,0
"13 WWS50",61.9652777777956,43.8,0.664788432915161,0
"13 WWS50",83.6624999999986,34.5,0.653280998389694,0
"14 WWS50",0,0,NA,0
"14 WWS50",0.627083333296469,100.3,0.649263431542461,0
"14 WWS50",1.60277777779993,159.8,0.686459909228442,0
"14 WWS50",1.99722222219862,65.8,0.658594012781702,0
"14 WWS50",2.71527777779556,101.8,0.693991961074677,0
"14 WWS50",3.6180555555984,82.9,0.698074348676758,0
"14 WWS50",4.71388888889487,46.6,0.677610441767068,0
"14 WWS50",5.61666666669771,30,0.662819814915623,0
"14 WWS50",7.64999999999418,43.8,0.663836668688094,0
"14 WWS50",9.625,32.8,0.654886744966443,0
"14 WWS50",12.6458333332994,35.4,0.653690186536902,0
"14 WWS50",15.6618055555955,27.5,0.652738904438225,0
"14 WWS50",19.6458333332994,30,0.651779192319733,0
"14 WWS50",24.0291666666963,27,0.646430750457596,0
"14 WWS50",29.6076388888978,26.4,0.645622213214431,0
"14 WWS50",40.65625,37.5,0.656923232527561,0
"14 WWS50",61.9652777777956,46,0.666066511332345,0
"14 WWS50",83.6624999999986,36.6,0.651155655553283,0
"15 WWS50",0,0,NA,0
"15 WWS50",0.627083333296469,103.6,0.5,0
"15 WWS50",1.60277777779993,164.4,0.689471007121058,0
"15 WWS50",1.99722222219862,68.8,0.655651980418336,0
"15 WWS50",2.71527777779556,104.8,0.6941742383752,0
"15 WWS50",3.6180555555984,88,0.699460779326483,0
"15 WWS50",4.71388888889487,50.6,0.67895575926664,0
"15 WWS50",5.61666666669771,31,0.674732634762882,0
"15 WWS50",7.64999999999418,43.5,0.660898945428484,0
"15 WWS50",9.625,33.5,0.651648576694655,0
"15 WWS50",12.6458333332994,35.4,0.658360381111925,0
"15 WWS50",15.6618055555955,27.6,0.650761213855114,0
"15 WWS50",19.6458333332994,31.3,0.641238195173137,0
"15 WWS50",24.0291666666963,27.4,0.644112110437147,0
"15 WWS50",29.6076388888978,26.3,0.643028971864868,0
"15 WWS50",40.65625,39.9,0.657366071428571,0
"15 WWS50",61.9652777777956,46.8,0.664473007712082,0
"15 WWS50",83.6624999999986,38.2,0.651738778811161,0
"16 WWS40",0,0,NA,0
"16 WWS40",0.627083333296469,135.4,0.6738189346885,0
"16 WWS40",1.60277777779993,218,0.700499361282081,0
"16 WWS40",1.99722222219862,95,0.648903807825448,0
"16 WWS40",2.71527777779556,152,0.701194419351601,0
"16 WWS40",3.6180555555984,139.2,0.707447885043514,0
"16 WWS40",4.71388888889487,81.2,0.677179590196866,0
"16 WWS40",5.61666666669771,48.8,0.652466832504146,0
"16 WWS40",7.64999999999418,67.7,0.65851344227728,0
"16 WWS40",9.625,51.8,0.646686746987952,0
"16 WWS40",12.6458333332994,54.8,0.64707643184993,0
"16 WWS40",15.6618055555955,43,0.644876679366353,0
"16 WWS40",19.6458333332994,45.8,0.644147761493676,0
"16 WWS40",24.0291666666963,41,0.637524256970687,0
"16 WWS40",29.6076388888978,39.2,0.638092363416843,0
"16 WWS40",40.65625,53.8,0.655554436499144,0
"16 WWS40",61.9652777777956,67,0.668400652794778,0
"16 WWS40",83.6624999999986,53,0.649469044279704,0
"17 WWS40",0,0,NA,0
"17 WWS40",0.627083333296469,132.2,0.674517804154303,0
"17 WWS40",1.60277777779993,220,0.702434521749164,0
"17 WWS40",1.99722222219862,95,0.66109373314637,0
"17 WWS40",2.71527777779556,151.4,0.700241740531829,0
"17 WWS40",3.6180555555984,130.9,0.704445579969341,0
"17 WWS40",4.71388888889487,73.3,0.6734306277489,0
"17 WWS40",5.61666666669771,43.8,0.6504292067432,0
"17 WWS40",7.64999999999418,62.6,0.652684563758389,0
"17 WWS40",9.625,49,0.643821603927987,0
"17 WWS40",12.6458333332994,52.2,0.646058580695892,0
"17 WWS40",15.6618055555955,41,0.64304720607076,0
"17 WWS40",19.6458333332994,43.4,0.642325965709564,0
"17 WWS40",24.0291666666963,38.4,0.63531571967765,0
"17 WWS40",29.6076388888978,38.4,0.636099418721187,0
"17 WWS40",40.65625,52.9,0.654187689202825,0
"17 WWS40",61.9652777777956,65,0.666496111338518,0
"17 WWS40",83.6624999999986,51.6,0.648637489677952,0
"18 WWS40",0,0,NA,0
"18 WWS40",0.627083333296469,137.9,0.678082191780822,0
"18 WWS40",1.60277777779993,228.2,0.710199739983454,0
"18 WWS40",1.99722222219862,95.5,0.649402390438247,0
"18 WWS40",2.71527777779556,153.2,0.699055741699665,0
"18 WWS40",3.6180555555984,123.6,0.697642025669088,0
"18 WWS40",4.71388888889487,69.9,0.667738922901318,0
"18 WWS40",5.61666666669771,43.5,0.647299928271339,0
"18 WWS40",7.64999999999418,63.6,0.655372405372405,0
"18 WWS40",9.625,50.6,0.644756648268941,0
"18 WWS40",12.6458333332994,54.3,0.646651964715317,0
"18 WWS40",15.6618055555955,43.4,0.643196282452773,0
"18 WWS40",19.6458333332994,45.9,0.638860103626943,0
"18 WWS40",24.0291666666963,40.5,0.63750252576278,0
"18 WWS40",29.6076388888978,40.7,0.638891739353515,0
"18 WWS40",40.65625,56.6,0.657843439006874,0
"18 WWS40",61.9652777777956,68.2,0.667395833333333,0
"18 WWS40",83.6624999999986,54,0.651148482362592,0
"19 WWS25",0,0,NA,0
"19 WWS25",0.627083333296469,223.4,0.701943844492441,0
"19 WWS25",1.60277777779993,354.5,0.750613595133924,0
"19 WWS25",1.99722222219862,160.8,0.626179604261796,0
"19 WWS25",2.71527777779556,259.5,0.709967576613325,0
"19 WWS25",3.6180555555984,248.9,0.719118400820092,0
"19 WWS25",4.71388888889487,137.2,0.667833916958479,0
"19 WWS25",5.61666666669771,83.2,0.629387086871994,0
"19 WWS25",7.64999999999418,116.8,0.656807173039266,0
"19 WWS25",9.625,94.8,0.640167364016736,0
"19 WWS25",12.6458333332994,97.8,0.643285554538985,0
"19 WWS25",15.6618055555955,84.4,0.639773179466773,0
"19 WWS25",19.6458333332994,84.8,0.638771824202288,0
"19 WWS25",24.0291666666963,76.2,0.629934043632674,0
"19 WWS25",29.6076388888978,75,0.632483081728267,0
"19 WWS25",40.65625,92.6,0.657644110275689,0
"19 WWS25",61.9652777777956,122.2,0.689836268149521,0
"19 WWS25",83.6624999999986,97.9,0.654224362833634,0
"20 WWS25",0,0,NA,0
"20 WWS25",0.627083333296469,236.2,0.684755026351747,0
"20 WWS25",1.60277777779993,365.5,0.757837155480749,0
"20 WWS25",1.99722222219862,167.4,0.637297633872976,0
"20 WWS25",2.71527777779556,267.5,0.708723211590703,0
"20 WWS25",3.6180555555984,251.8,0.71248636318556,0
"20 WWS25",4.71388888889487,140.4,0.663099969428309,0
"20 WWS25",5.61666666669771,85.8,0.626110033683781,0
"20 WWS25",7.64999999999418,121.3,0.658783434885882,0
"20 WWS25",9.625,93.4,0.635654261704682,0
"20 WWS25",12.6458333332994,103.6,0.647636586863106,0
"20 WWS25",15.6618055555955,86,0.638635665266824,0
"20 WWS25",19.6458333332994,86.6,0.633464485400704,0
"20 WWS25",24.0291666666963,79,0.63097182523479,0
"20 WWS25",29.6076388888978,78.6,0.635995546107906,0
"20 WWS25",40.65625,98.6,0.663846076357409,0
"20 WWS25",61.9652777777956,125.2,0.691826479335453,0
"20 WWS25",83.6624999999986,101.3,0.65792349726776,0
"21 WWS25",0,0,NA,0
"21 WWS25",0.627083333296469,240.8,0.670248630425622,0
"21 WWS25",1.60277777779993,378.5,0.763664596273292,0
"21 WWS25",1.99722222219862,158,0.647331547496394,0
"21 WWS25",2.71527777779556,262,0.706075370388784,0
"21 WWS25",3.6180555555984,236,0.702353061016604,0
"21 WWS25",4.71388888889487,132,0.657131386128676,0
"21 WWS25",5.61666666669771,82.2,0.624921858720567,0
"21 WWS25",7.64999999999418,116.6,0.655577502858925,0
"21 WWS25",9.625,85,0.626531221989842,0
"21 WWS25",12.6458333332994,97.8,0.641600970285021,0
"21 WWS25",15.6618055555955,79.6,0.634012928891099,0
"21 WWS25",19.6458333332994,83.1,0.638275609500889,0
"21 WWS25",24.0291666666963,78,0.632589838909541,0
"21 WWS25",29.6076388888978,76.8,0.636599481141489,0
"21 WWS25",40.65625,94,0.661132910755609,0
"21 WWS25",61.9652777777956,123,0.689468196037539,0
"21 WWS25",83.6624999999986,100.4,0.656454701199234,0
"22 WWS50b",0,0,NA,0
"22 WWS50b",0.627083333296469,102.4,0.654315605928509,0
"22 WWS50b",1.60277777779993,159.8,0.689073482428115,0
"22 WWS50b",1.99722222219862,65.4,0.662257594440085,0
"22 WWS50b",2.71527777779556,100.4,0.695579995849761,0
"22 WWS50b",3.6180555555984,81,0.698618755841728,0
"22 WWS50b",4.71388888889487,45.6,0.677812468526538,0
"22 WWS50b",5.61666666669771,28.6,0.663025210084034,0
"22 WWS50b",7.64999999999418,43.6,0.664685022945348,0
"22 WWS50b",9.625,32.6,0.654484352026885,0
"22 WWS50b",12.6458333332994,36.6,0.654668964818007,0
"22 WWS50b",15.6618055555955,29.6,0.65491030708422,0
"22 WWS50b",19.6458333332994,30.2,0.652280379553107,0
"22 WWS50b",24.0291666666963,27.1,0.647029000202799,0
"22 WWS50b",29.6076388888978,26.8,0.64530049468477,0
"22 WWS50b",40.65625,36,0.65478366849482,0
"22 WWS50b",61.9652777777956,44.4,0.66254159733777,0
"22 WWS50b",83.6624999999986,34.8,0.649191132414619,0
"23 WWS50b",0,0,NA,0
"23 WWS50b",0.627083333296469,101.2,0.655141843971631,0
"23 WWS50b",1.60277777779993,157,0.68896061975468,0
"23 WWS50b",1.99722222219862,65.2,0.664010019355573,0
"23 WWS50b",2.71527777779556,98.4,0.69514987510408,0
"23 WWS50b",3.6180555555984,78.5,0.698003930085841,0
"23 WWS50b",4.71388888889487,43,0.677202768309059,0
"23 WWS50b",5.61666666669771,27.9,0.662740561573246,0
"23 WWS50b",7.64999999999418,41.6,0.664316370324954,0
"23 WWS50b",9.625,31.2,0.65361506108552,0
"23 WWS50b",12.6458333332994,35.4,0.653263285512225,0
"23 WWS50b",15.6618055555955,29,0.652230576441103,0
"23 WWS50b",19.6458333332994,30,0.651278852152215,0
"23 WWS50b",24.0291666666963,27.4,0.647266313932981,0
"23 WWS50b",29.6076388888978,25.8,0.644702320887992,0
"23 WWS50b",40.65625,35.6,0.654502947753609,0
"23 WWS50b",61.9652777777956,44.6,0.661837792111663,0
"23 WWS50b",83.6624999999986,32.2,0.648511844502936,0
"24 WWS50b",0,0,NA,0
"24 WWS50b",0.627083333296469,105.8,0.654731993299833,0
"24 WWS50b",1.60277777779993,165.8,0.690443643593886,0
"24 WWS50b",1.99722222219862,70.2,0.658708189158016,0
"24 WWS50b",2.71527777779556,108,0.696774193548387,0
"24 WWS50b",3.6180555555984,90.2,0.701603724780134,0
"24 WWS50b",4.71388888889487,49.8,0.679908723161498,0
"24 WWS50b",5.61666666669771,32,0.664095443793068,0
"24 WWS50b",7.64999999999418,46.5,0.66541235497021,0
"24 WWS50b",9.625,35.7,0.654289118347895,0
"24 WWS50b",12.6458333332994,38.8,0.653861955628595,0
"24 WWS50b",15.6618055555955,32,0.653567300619943,0
"24 WWS50b",19.6458333332994,33.6,0.652416934064797,0
"24 WWS50b",24.0291666666963,30.3,0.647365132264112,0
"24 WWS50b",29.6076388888978,28.6,0.645688598283613,0
"24 WWS50b",40.65625,40.7,0.657975460122699,0
"24 WWS50b",61.9652777777956,49.2,0.666563849475632,0
"24 WWS50b",83.6624999999986,36.6,0.650866462793068,0
"25 WWS25b",0,0,NA,0
"25 WWS25b",0.627083333296469,235.5,0.746575342465754,0
"25 WWS25b",1.60277777779993,348.5,0.745255166596373,0
"25 WWS25b",1.99722222219862,165.1,0.647244575735968,0
"25 WWS25b",2.71527777779556,266,0.706334932054357,0
"25 WWS25b",3.6180555555984,258.6,0.722443294866693,0
"25 WWS25b",4.71388888889487,139,0.661953469715203,0
"25 WWS25b",5.61666666669771,78.8,0.617604912998976,0
"25 WWS25b",7.64999999999418,118.2,0.657672849915683,0
"25 WWS25b",9.625,93,0.638875037399023,0
"25 WWS25b",12.6458333332994,103.6,0.651468392234943,0
"25 WWS25b",15.6618055555955,82,0.637496170734198,0
"25 WWS25b",19.6458333332994,88.7,0.646191646191646,0
"25 WWS25b",24.0291666666963,78.4,0.633694294044148,0
"25 WWS25b",29.6076388888978,77.7,0.637927482488669,0
"25 WWS25b",40.65625,100.8,0.667174487101361,0
"25 WWS25b",61.9652777777956,123.8,0.691241857098542,0
"25 WWS25b",83.6624999999986,96.4,0.65460227845549,0
"26 WWS25b",0,0,NA,0
"26 WWS25b",0.627083333296469,236.1,0.732279615447287,0
"26 WWS25b",1.60277777779993,365.5,0.752043889845095,0
"26 WWS25b",1.99722222219862,161.4,0.637435742364681,0
"26 WWS25b",2.71527777779556,262.5,0.693098696066999,0
"26 WWS25b",3.6180555555984,248.8,0.720263657245581,0
"26 WWS25b",4.71388888889487,136,0.667276236919638,0
"26 WWS25b",5.61666666669771,77,0.62113454843334,0
"26 WWS25b",7.64999999999418,115.3,0.656840821305143,0
"26 WWS25b",9.625,87.7,0.634058344500567,0
"26 WWS25b",12.6458333332994,96.8,0.645926812244491,0
"26 WWS25b",15.6618055555955,80,0.635163516351635,0
"26 WWS25b",19.6458333332994,83.8,0.639950423466226,0
"26 WWS25b",24.0291666666963,76.8,0.632441402198714,0
"26 WWS25b",29.6076388888978,74.4,0.633951137320977,0
"26 WWS25b",40.65625,101.8,0.669674541214641,0
"26 WWS25b",61.9652777777956,124,0.696306287611538,0
"26 WWS25b",83.6624999999986,97.8,0.655431472081218,0
"27 WWS25b",0,0,NA,0
"27 WWS25b",0.627083333296469,229.2,0.721501936352921,0
"27 WWS25b",1.60277777779993,346.5,0.745959649308123,0
"27 WWS25b",1.99722222219862,154.4,0.635751992547355,0
"27 WWS25b",2.71527777779556,246,0.707752092467118,0
"27 WWS25b",3.6180555555984,245.4,0.724151696606786,0
"27 WWS25b",4.71388888889487,142,0.675793973941368,0
"27 WWS25b",5.61666666669771,75.4,0.625429553264605,0
"27 WWS25b",7.64999999999418,114.2,0.659251559251559,0
"27 WWS25b",9.625,85.2,0.6345481777334,0
"27 WWS25b",12.6458333332994,92.7,0.64299940250946,0
"27 WWS25b",15.6618055555955,73.6,0.632121149685794,0
"27 WWS25b",19.6458333332994,79.2,0.637740067066355,0
"27 WWS25b",24.0291666666963,73.6,0.632051412832806,0
"27 WWS25b",29.6076388888978,72.2,0.633784060643311,0
"27 WWS25b",40.65625,97.6,0.669745484400657,0
"27 WWS25b",61.9652777777956,119.4,0.689044437374059,0
"27 WWS25b",83.6624999999986,94.8,0.654193013372033,0
